"id","label","prediction_top","confidence_top","predictions_all","ID","Species"
"ASG0003ib1","species","cheetah","0.7938","{'aardvark': '0.0000', 'aardwolf': '0.0009', 'baboon': '0.0001', 'bat': '0.0000', 'batearedfox': '0.0001', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0001', 'cattle': '0.0000', 'cheetah': '0.7938', 'civet': '0.0001', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0001', 'gazellethomsons': '0.0001', 'genet': '0.0001', 'giraffe': '0.0080', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0001', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.1322', 'hyenastriped': '0.0026', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0098', 'koribustard': '0.0044', 'kudu': '0.0000', 'leopard': '0.0295', 'lionfemale': '0.0002', 'lionmale': '0.0019', 'mongoose': '0.0001', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0005', 'porcupine': '0.0001', 'reedbuck': '0.0001', 'reptiles': '0.0004', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0001', 'serval': '0.0137', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0002', 'vulture': '0.0000', 'warthog': '0.0002', 'waterbuck': '0.0000', 'wildcat': '0.0001', 'wilddog': '0.0000', 'wildebeest': '0.0002', 'zebra': '0.0001', 'zorilla': '0.0000'}","16636","cheetah"
"ASG0003ib1","count","1","0.9848","{'1': '0.9848', '10': '0.0000', '11-50': '0.0000', '2': '0.0134', '3': '0.0011', '4': '0.0002', '5': '0.0002', '51+': '0.0000', '6': '0.0001', '7': '0.0000', '8': '0.0001', '9': '0.0000'}","16636","cheetah"
"ASG0003ib1","standing","0","0.9269","{'0': '0.9269', '1': '0.0731'}","16636","cheetah"
"ASG0003ib1","resting","0","0.9697","{'0': '0.9697', '1': '0.0303'}","16636","cheetah"
"ASG0003ib1","moving","1","0.7893","{'0': '0.2107', '1': '0.7893'}","16636","cheetah"
"ASG0003ib1","eating","0","0.9483","{'0': '0.9483', '1': '0.0517'}","16636","cheetah"
"ASG0003ib1","interacting","0","0.9983","{'0': '0.9983', '1': '0.0017'}","16636","cheetah"
"ASG0003ib1","babies","0","0.9955","{'0': '0.9955', '1': '0.0045'}","16636","cheetah"
"ASG00045vq","species","cheetah","0.9474","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.9474', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0007', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0000', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.0484', 'lionfemale': '0.0000', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0033', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","16637","cheetah"
"ASG00045vq","count","1","0.9960","{'1': '0.9960', '10': '0.0000', '11-50': '0.0000', '2': '0.0040', '3': '0.0000', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16637","cheetah"
"ASG00045vq","standing","0","0.9258","{'0': '0.9258', '1': '0.0742'}","16637","cheetah"
"ASG00045vq","resting","0","0.9960","{'0': '0.9960', '1': '0.0040'}","16637","cheetah"
"ASG00045vq","moving","1","0.9491","{'0': '0.0509', '1': '0.9491'}","16637","cheetah"
"ASG00045vq","eating","0","0.9998","{'0': '0.9998', '1': '0.0002'}","16637","cheetah"
"ASG00045vq","interacting","0","0.9998","{'0': '0.9998', '1': '0.0002'}","16637","cheetah"
"ASG00045vq","babies","0","0.9990","{'0': '0.9990', '1': '0.0010'}","16637","cheetah"
"ASG0006t97","species","otherbird","0.3702","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0002', 'bat': '0.0000', 'batearedfox': '0.0003', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0002', 'cattle': '0.0000', 'cheetah': '0.0109', 'civet': '0.0001', 'dikdik': '0.0006', 'duiker': '0.0001', 'eland': '0.0113', 'elephant': '0.0006', 'fire': '0.0000', 'gazellegrants': '0.0438', 'gazellethomsons': '0.2921', 'genet': '0.0002', 'giraffe': '0.0081', 'guineafowl': '0.0054', 'hare': '0.0001', 'hartebeest': '0.0036', 'hippopotamus': '0.0000', 'honeybadger': '0.0004', 'human': '0.0124', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0174', 'hyenastriped': '0.0003', 'impala': '0.0002', 'insectspider': '0.0005', 'jackal': '0.0097', 'koribustard': '0.0208', 'kudu': '0.0000', 'leopard': '0.0015', 'lionfemale': '0.0073', 'lionmale': '0.0059', 'mongoose': '0.0035', 'monkeysamango': '0.0001', 'nyala': '0.0000', 'ostrich': '0.0003', 'otherbird': '0.3702', 'porcupine': '0.0005', 'reedbuck': '0.0010', 'reptiles': '0.0057', 'rhinoceros': '0.0001', 'rodents': '0.0003', 'sable': '0.0000', 'secretarybird': '0.0004', 'serval': '0.0035', 'steenbok': '0.0000', 'topi': '0.0001', 'vervetmonkey': '0.0006', 'vulture': '0.0003', 'warthog': '0.0037', 'waterbuck': '0.0000', 'wildcat': '0.0003', 'wilddog': '0.0000', 'wildebeest': '0.0018', 'zebra': '0.1531', 'zorilla': '0.0001'}","16638","cheetah"
"ASG0006t97","count","1","0.5479","{'1': '0.5479', '10': '0.0002', '11-50': '0.0003', '2': '0.3155', '3': '0.1039', '4': '0.0214', '5': '0.0062', '51+': '0.0000', '6': '0.0029', '7': '0.0009', '8': '0.0006', '9': '0.0002'}","16638","cheetah"
"ASG0006t97","standing","1","0.5110","{'0': '0.4890', '1': '0.5110'}","16638","cheetah"
"ASG0006t97","resting","0","0.9740","{'0': '0.9740', '1': '0.0260'}","16638","cheetah"
"ASG0006t97","moving","0","0.6383","{'0': '0.6383', '1': '0.3617'}","16638","cheetah"
"ASG0006t97","eating","0","0.8505","{'0': '0.8505', '1': '0.1495'}","16638","cheetah"
"ASG0006t97","interacting","0","0.9977","{'0': '0.9977', '1': '0.0023'}","16638","cheetah"
"ASG0006t97","babies","0","0.9993","{'0': '0.9993', '1': '0.0007'}","16638","cheetah"
"ASG0006ttt","species","zebra","0.7180","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0002', 'bat': '0.0000', 'batearedfox': '0.0001', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0001', 'cattle': '0.0000', 'cheetah': '0.0110', 'civet': '0.0001', 'dikdik': '0.0002', 'duiker': '0.0000', 'eland': '0.0046', 'elephant': '0.0003', 'fire': '0.0000', 'gazellegrants': '0.0129', 'gazellethomsons': '0.0853', 'genet': '0.0001', 'giraffe': '0.0015', 'guineafowl': '0.0047', 'hare': '0.0000', 'hartebeest': '0.0007', 'hippopotamus': '0.0000', 'honeybadger': '0.0002', 'human': '0.0109', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0076', 'hyenastriped': '0.0001', 'impala': '0.0002', 'insectspider': '0.0002', 'jackal': '0.0027', 'koribustard': '0.0109', 'kudu': '0.0000', 'leopard': '0.0014', 'lionfemale': '0.0029', 'lionmale': '0.0022', 'mongoose': '0.0012', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0002', 'otherbird': '0.1082', 'porcupine': '0.0004', 'reedbuck': '0.0003', 'reptiles': '0.0027', 'rhinoceros': '0.0001', 'rodents': '0.0001', 'sable': '0.0000', 'secretarybird': '0.0004', 'serval': '0.0021', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0004', 'vulture': '0.0002', 'warthog': '0.0027', 'waterbuck': '0.0000', 'wildcat': '0.0001', 'wilddog': '0.0000', 'wildebeest': '0.0015', 'zebra': '0.7180', 'zorilla': '0.0001'}","16639","cheetah"
"ASG0006ttt","count","2","0.3930","{'1': '0.3071', '10': '0.0007', '11-50': '0.0008', '2': '0.3930', '3': '0.2039', '4': '0.0592', '5': '0.0196', '51+': '0.0000', '6': '0.0100', '7': '0.0031', '8': '0.0020', '9': '0.0007'}","16639","cheetah"
"ASG0006ttt","standing","1","0.5215","{'0': '0.4785', '1': '0.5215'}","16639","cheetah"
"ASG0006ttt","resting","0","0.9868","{'0': '0.9868', '1': '0.0132'}","16639","cheetah"
"ASG0006ttt","moving","0","0.6925","{'0': '0.6925', '1': '0.3075'}","16639","cheetah"
"ASG0006ttt","eating","0","0.6216","{'0': '0.6216', '1': '0.3784'}","16639","cheetah"
"ASG0006ttt","interacting","0","0.9934","{'0': '0.9934', '1': '0.0066'}","16639","cheetah"
"ASG0006ttt","babies","0","0.9989","{'0': '0.9989', '1': '0.0011'}","16639","cheetah"
"ASG0004ep1","species","serval","0.7268","{'aardvark': '0.0005', 'aardwolf': '0.0064', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0024', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0017', 'cattle': '0.0000', 'cheetah': '0.1081', 'civet': '0.0006', 'dikdik': '0.0006', 'duiker': '0.0001', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0024', 'genet': '0.0003', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0002', 'hartebeest': '0.0000', 'hippopotamus': '0.0001', 'honeybadger': '0.0004', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0565', 'hyenastriped': '0.0024', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0129', 'koribustard': '0.0001', 'kudu': '0.0000', 'leopard': '0.0690', 'lionfemale': '0.0009', 'lionmale': '0.0003', 'mongoose': '0.0003', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0004', 'porcupine': '0.0041', 'reedbuck': '0.0009', 'reptiles': '0.0002', 'rhinoceros': '0.0000', 'rodents': '0.0002', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.7268', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0001', 'waterbuck': '0.0000', 'wildcat': '0.0008', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0001'}","16640","cheetah"
"ASG0004ep1","count","1","0.9876","{'1': '0.9876', '10': '0.0000', '11-50': '0.0000', '2': '0.0119', '3': '0.0005', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16640","cheetah"
"ASG0004ep1","standing","1","0.6606","{'0': '0.3394', '1': '0.6606'}","16640","cheetah"
"ASG0004ep1","resting","0","0.9819","{'0': '0.9819', '1': '0.0181'}","16640","cheetah"
"ASG0004ep1","moving","0","0.7626","{'0': '0.7626', '1': '0.2374'}","16640","cheetah"
"ASG0004ep1","eating","0","0.9900","{'0': '0.9900', '1': '0.0100'}","16640","cheetah"
"ASG0004ep1","interacting","0","0.9992","{'0': '0.9992', '1': '0.0008'}","16640","cheetah"
"ASG0004ep1","babies","0","0.9995","{'0': '0.9995', '1': '0.0005'}","16640","cheetah"
"ASG000765n","species","cheetah","0.2271","{'aardvark': '0.0001', 'aardwolf': '0.0047', 'baboon': '0.0065', 'bat': '0.0000', 'batearedfox': '0.0023', 'buffalo': '0.0000', 'bushbuck': '0.0002', 'bushpig': '0.0001', 'caracal': '0.0073', 'cattle': '0.0001', 'cheetah': '0.2271', 'civet': '0.0008', 'dikdik': '0.0010', 'duiker': '0.0008', 'eland': '0.0001', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0008', 'gazellethomsons': '0.0029', 'genet': '0.0005', 'giraffe': '0.0009', 'guineafowl': '0.0003', 'hare': '0.0001', 'hartebeest': '0.0001', 'hippopotamus': '0.0002', 'honeybadger': '0.0013', 'human': '0.0002', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0909', 'hyenastriped': '0.0067', 'impala': '0.0001', 'insectspider': '0.0001', 'jackal': '0.1688', 'koribustard': '0.0133', 'kudu': '0.0000', 'leopard': '0.0572', 'lionfemale': '0.1919', 'lionmale': '0.0223', 'mongoose': '0.0022', 'monkeysamango': '0.0001', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0290', 'porcupine': '0.0004', 'reedbuck': '0.0020', 'reptiles': '0.0038', 'rhinoceros': '0.0003', 'rodents': '0.0006', 'sable': '0.0000', 'secretarybird': '0.0032', 'serval': '0.1314', 'steenbok': '0.0001', 'topi': '0.0000', 'vervetmonkey': '0.0054', 'vulture': '0.0007', 'warthog': '0.0092', 'waterbuck': '0.0001', 'wildcat': '0.0010', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0005', 'zorilla': '0.0002'}","16641","cheetah"
"ASG000765n","count","1","0.9515","{'1': '0.9515', '10': '0.0001', '11-50': '0.0002', '2': '0.0393', '3': '0.0062', '4': '0.0016', '5': '0.0005', '51+': '0.0000', '6': '0.0003', '7': '0.0001', '8': '0.0001', '9': '0.0001'}","16641","cheetah"
"ASG000765n","standing","0","0.8237","{'0': '0.8237', '1': '0.1763'}","16641","cheetah"
"ASG000765n","resting","0","0.9646","{'0': '0.9646', '1': '0.0354'}","16641","cheetah"
"ASG000765n","moving","1","0.5923","{'0': '0.4077', '1': '0.5923'}","16641","cheetah"
"ASG000765n","eating","0","0.9674","{'0': '0.9674', '1': '0.0326'}","16641","cheetah"
"ASG000765n","interacting","0","0.8922","{'0': '0.8922', '1': '0.1078'}","16641","cheetah"
"ASG000765n","babies","0","0.9780","{'0': '0.9780', '1': '0.0220'}","16641","cheetah"
"ASG000763y","species","hyenaspotted","0.3561","{'aardvark': '0.0226', 'aardwolf': '0.0060', 'baboon': '0.0002', 'bat': '0.0001', 'batearedfox': '0.0281', 'buffalo': '0.0050', 'bushbuck': '0.0004', 'bushpig': '0.0007', 'caracal': '0.0056', 'cattle': '0.0003', 'cheetah': '0.0267', 'civet': '0.0037', 'dikdik': '0.0708', 'duiker': '0.0009', 'eland': '0.0031', 'elephant': '0.0092', 'fire': '0.0001', 'gazellegrants': '0.0291', 'gazellethomsons': '0.1640', 'genet': '0.0035', 'giraffe': '0.0071', 'guineafowl': '0.0012', 'hare': '0.0173', 'hartebeest': '0.0046', 'hippopotamus': '0.0091', 'honeybadger': '0.0037', 'human': '0.0031', 'hyenabrown': '0.0001', 'hyenaspotted': '0.3561', 'hyenastriped': '0.0112', 'impala': '0.0007', 'insectspider': '0.0000', 'jackal': '0.0153', 'koribustard': '0.0007', 'kudu': '0.0001', 'leopard': '0.0036', 'lionfemale': '0.0191', 'lionmale': '0.0040', 'mongoose': '0.0070', 'monkeysamango': '0.0003', 'nyala': '0.0001', 'ostrich': '0.0004', 'otherbird': '0.0026', 'porcupine': '0.0052', 'reedbuck': '0.0183', 'reptiles': '0.0002', 'rhinoceros': '0.0010', 'rodents': '0.0041', 'sable': '0.0007', 'secretarybird': '0.0001', 'serval': '0.0146', 'steenbok': '0.0004', 'topi': '0.0014', 'vervetmonkey': '0.0007', 'vulture': '0.0006', 'warthog': '0.0061', 'waterbuck': '0.0001', 'wildcat': '0.0058', 'wilddog': '0.0001', 'wildebeest': '0.0075', 'zebra': '0.0836', 'zorilla': '0.0022'}","16642","cheetah"
"ASG000763y","count","1","0.9215","{'1': '0.9215', '10': '0.0001', '11-50': '0.0002', '2': '0.0614', '3': '0.0111', '4': '0.0037', '5': '0.0010', '51+': '0.0000', '6': '0.0008', '7': '0.0002', '8': '0.0001', '9': '0.0001'}","16642","cheetah"
"ASG000763y","standing","0","0.9311","{'0': '0.9311', '1': '0.0689'}","16642","cheetah"
"ASG000763y","resting","0","0.9958","{'0': '0.9958', '1': '0.0042'}","16642","cheetah"
"ASG000763y","moving","1","0.8861","{'0': '0.1139', '1': '0.8861'}","16642","cheetah"
"ASG000763y","eating","0","0.9458","{'0': '0.9458', '1': '0.0542'}","16642","cheetah"
"ASG000763y","interacting","0","0.9977","{'0': '0.9977', '1': '0.0023'}","16642","cheetah"
"ASG000763y","babies","0","0.9948","{'0': '0.9948', '1': '0.0052'}","16642","cheetah"
"ASG0007628","species","hyenaspotted","0.4662","{'aardvark': '0.0017', 'aardwolf': '0.0120', 'baboon': '0.0052', 'bat': '0.0000', 'batearedfox': '0.0087', 'buffalo': '0.0007', 'bushbuck': '0.0003', 'bushpig': '0.0002', 'caracal': '0.0062', 'cattle': '0.0003', 'cheetah': '0.0703', 'civet': '0.0009', 'dikdik': '0.0035', 'duiker': '0.0008', 'eland': '0.0001', 'elephant': '0.0001', 'fire': '0.0000', 'gazellegrants': '0.0007', 'gazellethomsons': '0.0099', 'genet': '0.0005', 'giraffe': '0.0000', 'guineafowl': '0.0005', 'hare': '0.0003', 'hartebeest': '0.0001', 'hippopotamus': '0.0007', 'honeybadger': '0.0017', 'human': '0.0005', 'hyenabrown': '0.0000', 'hyenaspotted': '0.4662', 'hyenastriped': '0.0118', 'impala': '0.0003', 'insectspider': '0.0002', 'jackal': '0.0564', 'koribustard': '0.0045', 'kudu': '0.0000', 'leopard': '0.0161', 'lionfemale': '0.1622', 'lionmale': '0.0173', 'mongoose': '0.0016', 'monkeysamango': '0.0001', 'nyala': '0.0000', 'ostrich': '0.0001', 'otherbird': '0.0385', 'porcupine': '0.0002', 'reedbuck': '0.0044', 'reptiles': '0.0009', 'rhinoceros': '0.0007', 'rodents': '0.0010', 'sable': '0.0002', 'secretarybird': '0.0021', 'serval': '0.0640', 'steenbok': '0.0001', 'topi': '0.0000', 'vervetmonkey': '0.0016', 'vulture': '0.0008', 'warthog': '0.0180', 'waterbuck': '0.0002', 'wildcat': '0.0019', 'wilddog': '0.0000', 'wildebeest': '0.0019', 'zebra': '0.0001', 'zorilla': '0.0004'}","16643","cheetah"
"ASG0007628","count","1","0.9574","{'1': '0.9574', '10': '0.0001', '11-50': '0.0003', '2': '0.0325', '3': '0.0058', '4': '0.0019', '5': '0.0008', '51+': '0.0000', '6': '0.0005', '7': '0.0003', '8': '0.0002', '9': '0.0001'}","16643","cheetah"
"ASG0007628","standing","0","0.7298","{'0': '0.7298', '1': '0.2702'}","16643","cheetah"
"ASG0007628","resting","0","0.9902","{'0': '0.9902', '1': '0.0098'}","16643","cheetah"
"ASG0007628","moving","1","0.6329","{'0': '0.3671', '1': '0.6329'}","16643","cheetah"
"ASG0007628","eating","0","0.9781","{'0': '0.9781', '1': '0.0219'}","16643","cheetah"
"ASG0007628","interacting","0","0.9727","{'0': '0.9727', '1': '0.0273'}","16643","cheetah"
"ASG0007628","babies","0","0.9922","{'0': '0.9922', '1': '0.0078'}","16643","cheetah"
"ASG0007jys","species","leopard","0.6245","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.3726', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0000', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0000', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.6245', 'lionfemale': '0.0000', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0029', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","16644","cheetah"
"ASG0007jys","count","1","0.9999","{'1': '0.9999', '10': '0.0000', '11-50': '0.0000', '2': '0.0001', '3': '0.0000', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16644","cheetah"
"ASG0007jys","standing","0","0.9983","{'0': '0.9983', '1': '0.0017'}","16644","cheetah"
"ASG0007jys","resting","0","1.0000","{'0': '1.0000', '1': '0.0000'}","16644","cheetah"
"ASG0007jys","moving","1","0.9997","{'0': '0.0003', '1': '0.9997'}","16644","cheetah"
"ASG0007jys","eating","0","1.0000","{'0': '1.0000', '1': '0.0000'}","16644","cheetah"
"ASG0007jys","interacting","0","1.0000","{'0': '1.0000', '1': '0.0000'}","16644","cheetah"
"ASG0007jys","babies","0","1.0000","{'0': '1.0000', '1': '0.0000'}","16644","cheetah"
"ASG0007kjw","species","hyenaspotted","0.5389","{'aardvark': '0.0003', 'aardwolf': '0.0016', 'baboon': '0.0002', 'bat': '0.0000', 'batearedfox': '0.0005', 'buffalo': '0.0001', 'bushbuck': '0.0001', 'bushpig': '0.0000', 'caracal': '0.0010', 'cattle': '0.0000', 'cheetah': '0.0758', 'civet': '0.0000', 'dikdik': '0.0003', 'duiker': '0.0001', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0028', 'gazellethomsons': '0.0786', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0001', 'hare': '0.0000', 'hartebeest': '0.0011', 'hippopotamus': '0.0000', 'honeybadger': '0.0001', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.5389', 'hyenastriped': '0.0027', 'impala': '0.0001', 'insectspider': '0.0001', 'jackal': '0.0100', 'koribustard': '0.0009', 'kudu': '0.0000', 'leopard': '0.0014', 'lionfemale': '0.2195', 'lionmale': '0.0399', 'mongoose': '0.0002', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0001', 'otherbird': '0.0029', 'porcupine': '0.0000', 'reedbuck': '0.0010', 'reptiles': '0.0001', 'rhinoceros': '0.0001', 'rodents': '0.0001', 'sable': '0.0000', 'secretarybird': '0.0014', 'serval': '0.0042', 'steenbok': '0.0000', 'topi': '0.0001', 'vervetmonkey': '0.0002', 'vulture': '0.0002', 'warthog': '0.0127', 'waterbuck': '0.0001', 'wildcat': '0.0001', 'wilddog': '0.0000', 'wildebeest': '0.0002', 'zebra': '0.0000', 'zorilla': '0.0000'}","16645","cheetah"
"ASG0007kjw","count","1","0.9506","{'1': '0.9506', '10': '0.0000', '11-50': '0.0000', '2': '0.0468', '3': '0.0023', '4': '0.0002', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","16645","cheetah"
"ASG0007kjw","standing","0","0.7559","{'0': '0.7559', '1': '0.2441'}","16645","cheetah"
"ASG0007kjw","resting","0","0.9142","{'0': '0.9142', '1': '0.0858'}","16645","cheetah"
"ASG0007kjw","moving","1","0.5346","{'0': '0.4654', '1': '0.5346'}","16645","cheetah"
"ASG0007kjw","eating","0","0.9364","{'0': '0.9364', '1': '0.0636'}","16645","cheetah"
"ASG0007kjw","interacting","0","0.9982","{'0': '0.9982', '1': '0.0018'}","16645","cheetah"
"ASG0007kjw","babies","0","0.9945","{'0': '0.9945', '1': '0.0055'}","16645","cheetah"
"ASG0007kte","species","cheetah","0.9774","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.9774', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0000', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0000', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.0186', 'lionfemale': '0.0000', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0039', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","16646","cheetah"
